Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
CA-2016-147137;04/07/2016;07/06/2016;First Class;AA-10645;FUR-BO-10001811;R$ 1.279.165,00;5;15%;R$ 225.735,00
CA-2016-147137;04/07/2016;07/06/2016;First Class;AA-10645;OFF-ST-10002486;R$ 27,92;4;0%;0.5584
US-2015-146745;03/09/2015;09/08/2015;Standard Class;AS-10630;FUR-CH-10002372;R$ 129.568,00;2;20%;-R$ 129.568,00
US-2015-146745;03/09/2015;09/08/2015;Standard Class;AS-10630;OFF-BI-10003274;R$ 6.368,00;2;20%;R$ 21.492,00
CA-2017-115175;07/08/2017;08/12/2017;Standard Class;MC-17575;OFF-PA-10001878;R$ 244,55;5;0%;R$ 1.149.385,00
CA-2017-105851;13/03/2017;3/20/2017;Standard Class;SE-20110;OFF-SU-10002881;R$ 1.332.496,00;2;20%;-R$ 2.998.116,00
US-2017-125717;28/09/2017;10/01/2017;First Class;DS-13030;FUR-FU-10001979;R$ 32.776,00;1;20%;R$ 32.776,00
US-2017-125717;28/09/2017;10/01/2017;First Class;DS-13030;OFF-ST-10001522;R$ 147.184,00;2;20%;-R$ 294.368,00
US-2017-125717;28/09/2017;10/01/2017;First Class;DS-13030;TEC-AC-10003657;R$ 54.384,00;2;20%;R$ 13.596,00
US-2017-125717;28/09/2017;10/01/2017;First Class;DS-13030;OFF-BI-10001718;R$ 76.776,00;4;70%;-R$ 588.616,00
US-2017-125717;28/09/2017;10/01/2017;First Class;DS-13030;OFF-PA-10003022;R$ 14.352,00;3;20%;R$ 52.026,00
US-2017-125717;28/09/2017;10/01/2017;First Class;DS-13030;OFF-AP-10000891;R$ 209.792,00;2;20%;R$ 26.224,00
CA-2015-163895;07/08/2015;08/11/2015;Standard Class;NS-18640;OFF-BI-10004970;R$ 3.304,00;1;20%;R$ 11.151,00
CA-2017-168641;24/11/2017;12/01/2017;Standard Class;KA-16525;OFF-AR-10003759;R$ 16,38;9;0%;R$ 7.371,00
CA-2017-168641;24/11/2017;12/01/2017;Standard Class;KA-16525;OFF-EN-10003001;R$ 167,96;2;0%;R$ 789.412,00
CA-2017-168641;24/11/2017;12/01/2017;Standard Class;KA-16525;FUR-BO-10000780;R$ 321.568,00;2;20%;-R$ 160.784,00
CA-2017-168641;24/11/2017;12/01/2017;Standard Class;KA-16525;OFF-PA-10001972;R$ 12,96;2;0%;R$ 62.208,00
CA-2017-156895;08/05/2017;05/12/2017;Standard Class;DJ-13510;FUR-CH-10003535;R$ 128.058,00;3;30%;-R$ 237.822,00
CA-2017-121300;29/09/2017;9/29/2017;Same Day;MG-17680;FUR-CH-10003774;R$ 63.686,00;1;30%;-R$ 154.666,00
CA-2017-121300;29/09/2017;9/29/2017;Same Day;MG-17680;TEC-AC-10004571;R$ 239.976,00;3;20%;R$ 659.934,00
CA-2017-121300;29/09/2017;9/29/2017;Same Day;MG-17680;FUR-TA-10004442;R$ 344,22;2;40%;-R$ 189.321,00
CA-2017-121300;29/09/2017;9/29/2017;Same Day;MG-17680;OFF-PA-10002787;R$ 15.552,00;3;20%;R$ 54.432,00
CA-2017-121300;29/09/2017;9/29/2017;Same Day;MG-17680;FUR-FU-10004586;R$ 21.248,00;4;20%;R$ 74.368,00
CA-2017-121300;29/09/2017;9/29/2017;Same Day;MG-17680;OFF-PA-10002606;R$ 8.448,00;2;20%;2.64
CA-2017-130211;22/10/2017;10/22/2017;Same Day;BD-11620;OFF-ST-10000129;R$ 333,09;3;0%;R$ 233.163,00
CA-2017-130211;22/10/2017;10/22/2017;Same Day;BD-11620;FUR-TA-10003748;R$ 248,98;2;0%;R$ 547.756,00
CA-2014-147235;24/03/2014;3/28/2014;Standard Class;CD-11920;OFF-PA-10004948;R$ 24,90;5;0%;R$ 11.703,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-FA-10001561;R$ 15,26;7;0%;R$ 50.358,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-AP-10002998;R$ 43,32;2;0%;R$ 142.956,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-BI-10003981;R$ 43.584,00;12;20%;R$ 157.992,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-PA-10001725;R$ 116,28;3;0%;R$ 569.772,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-BI-10002071;R$ 9.296,00;2;20%;R$ 30.212,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-PA-10000477;R$ 19,44;3;0%;R$ 93.312,00
CA-2016-109365;03/11/2016;11/08/2016;Standard Class;XP-21865;OFF-PA-10004359;R$ 314,55;3;0%;R$ 150.984,00
CA-2015-162621;05/09/2015;09/11/2015;Standard Class;CA-12055;OFF-BI-10000962;R$ 16,27;5;80%;-R$ 252.185,00
CA-2015-162621;05/09/2015;09/11/2015;Standard Class;CA-12055;OFF-SU-10003567;R$ 69,12;9;20%;-R$ 14.688,00
CA-2015-162621;05/09/2015;09/11/2015;Standard Class;CA-12055;OFF-BI-10003708;R$ 4,47;3;80%;-R$ 78.225,00
CA-2017-105921;14/08/2017;8/21/2017;Standard Class;JM-15250;FUR-TA-10001095;R$ 418.296,00;3;20%;R$ 52.287,00
CA-2014-150798;01/12/2014;12/03/2014;Second Class;JK-15730;TEC-CO-10001571;R$ 659.988,00;2;40%;R$ 109.998,00
CA-2014-150798;01/12/2014;12/03/2014;Second Class;JK-15730;FUR-FU-10000221;R$ 8.128,00;2;20%;R$ 14.224,00
CA-2014-150798;01/12/2014;12/03/2014;Second Class;JK-15730;OFF-PA-10001972;R$ 36.288,00;7;20%;R$ 127.008,00
CA-2014-150798;01/12/2014;12/03/2014;Second Class;JK-15730;FUR-CH-10000015;R$ 909,72;6;30%;-R$ 51.984,00
CA-2017-112753;18/06/2017;6/23/2017;Standard Class;CC-12670;FUR-BO-10004015;R$ 9.179.235,00;9;15%;R$ 755.937,00
CA-2017-112753;18/06/2017;6/23/2017;Standard Class;CC-12670;OFF-PA-10002036;R$ 38,88;6;0%;R$ 190.512,00
CA-2017-155075;02/12/2017;12/09/2017;Standard Class;GW-14605;OFF-BI-10003650;R$ 631.176,00;4;70%;-R$ 4.628.624,00
CA-2014-103401;21/11/2014;11/26/2014;Standard Class;GR-14560;OFF-PA-10003309;R$ 12,96;2;0%;R$ 62.208,00
CA-2016-124814;10/04/2016;4/16/2016;Standard Class;FM-14215;OFF-PA-10002787;R$ 12,96;2;0%;R$ 62.208,00
CA-2016-124814;10/04/2016;4/16/2016;Standard Class;FM-14215;OFF-BI-10000174;R$ 23,20;5;20%;8.12
CA-2014-116757;30/06/2014;07/04/2014;Standard Class;MS-17980;OFF-PA-10002005;R$ 25,92;5;20%;R$ 9.072,00
CA-2014-116757;30/06/2014;07/04/2014;Standard Class;MS-17980;OFF-FA-10002815;R$ 21.312,00;6;20%;R$ 71.928,00
US-2014-138247;24/12/2014;12/29/2014;Standard Class;BF-11170;TEC-PH-10000213;R$ 173.656,00;7;20%;R$ 173.656,00
US-2014-138247;24/12/2014;12/29/2014;Standard Class;BF-11170;OFF-AP-10000828;R$ 361,96;2;0%;R$ 1.013.488,00
US-2014-138247;24/12/2014;12/29/2014;Standard Class;BF-11170;TEC-AC-10004708;R$ 62,85;3;0%;R$ 131.985,00
US-2014-138247;24/12/2014;12/29/2014;Standard Class;BF-11170;TEC-PH-10001530;R$ 818.376,00;3;20%;R$ 511.485,00
US-2014-138247;24/12/2014;12/29/2014;Standard Class;BF-11170;OFF-ST-10002301;R$ 20,34;1;0%;0.2034
US-2014-138247;24/12/2014;12/29/2014;Standard Class;BF-11170;FUR-FU-10002554;R$ 23,99;1;0%;R$ 55.177,00
CA-2017-167003;23/05/2017;5/29/2017;Standard Class;VS-21820;FUR-TA-10001520;R$ 171.288,00;3;20%;-R$ 64.233,00
CA-2016-119935;10/11/2016;11/14/2016;Standard Class;KM-16225;FUR-FU-10001085;R$ 37,30;2;0%;R$ 17.158,00
CA-2016-119935;10/11/2016;11/14/2016;Standard Class;KM-16225;OFF-BI-10001597;R$ 81,96;2;0%;R$ 393.408,00
CA-2016-118969;02/10/2016;10/03/2016;First Class;LP-17095;OFF-BI-10002429;R$ 54.792,00;6;70%;-R$ 401.808,00
CA-2016-145240;06/09/2016;09/08/2016;First Class;BG-11740;OFF-ST-10001590;R$ 10.784,00;1;20%;0.8088
CA-2016-120873;27/10/2016;11/01/2016;Second Class;BW-11200;FUR-CH-10000847;R$ 290,98;1;0%;R$ 756.548,00
US-2017-111920;22/10/2017;10/26/2017;Standard Class;PS-18970;OFF-AR-10003179;R$ 36,44;4;0%;R$ 120.252,00
US-2016-128678;15/09/2016;9/20/2016;Standard Class;RB-19570;OFF-PA-10000807;R$ 21,40;5;0%;R$ 10.058,00
US-2016-128678;15/09/2016;9/20/2016;Standard Class;RB-19570;OFF-BI-10002103;R$ 48.664,00;7;20%;R$ 158.158,00
CA-2016-101385;25/09/2016;10/01/2016;Standard Class;JW-16075;OFF-AR-10004441;R$ 16,56;4;0%;R$ 69.552,00
CA-2017-107167;10/06/2017;6/14/2017;Standard Class;ND-18460;OFF-ST-10003805;R$ 1.347,52;8;20%;84.22
CA-2014-109491;20/02/2014;2/26/2014;Standard Class;LC-16930;TEC-AC-10001284;R$ 62,31;3;0%;R$ 224.316,00
CA-2014-109491;20/02/2014;2/26/2014;Standard Class;LC-16930;FUR-FU-10000221;R$ 20,32;4;0%;R$ 69.088,00
CA-2017-105445;20/02/2017;2/25/2017;Second Class;BP-11095;OFF-FA-10001229;R$ 9.432,00;3;20%;R$ 30.654,00
CA-2014-107454;02/11/2014;11/06/2014;Standard Class;RD-19720;OFF-LA-10001569;R$ 34,86;7;0%;R$ 160.356,00
CA-2014-107454;02/11/2014;11/06/2014;Standard Class;RD-19720;FUR-FU-10004018;R$ 89,34;6;0%;R$ 241.218,00
US-2017-105046;17/07/2017;7/23/2017;Standard Class;BE-11335;TEC-PH-10004536;R$ 269,98;2;0%;R$ 67.495,00
US-2017-105046;17/07/2017;7/23/2017;Standard Class;BE-11335;OFF-PA-10004353;R$ 99,90;5;0%;R$ 47.952,00
US-2017-105046;17/07/2017;7/23/2017;Standard Class;BE-11335;FUR-FU-10004848;R$ 39,08;4;0%;R$ 144.596,00
CA-2017-152856;08/09/2017;09/10/2017;Second Class;RS-19765;TEC-AC-10004864;R$ 116.832,00;4;20%;R$ 335.892,00
CA-2016-134691;14/11/2016;11/18/2016;Standard Class;KC-16540;OFF-BI-10002393;R$ 2.296,00;2;80%;-R$ 39.032,00
CA-2016-118759;14/11/2016;11/17/2016;First Class;MB-17305;FUR-CH-10002335;R$ 408.006,00;2;10%;R$ 725.344,00
CA-2016-118759;14/11/2016;11/17/2016;First Class;MB-17305;OFF-ST-10001590;R$ 40,44;3;0%;R$ 105.144,00
CA-2014-140403;10/10/2014;10/10/2014;Same Day;TN-21040;FUR-CH-10002774;R$ 122.352,00;3;20%;R$ 137.646,00
CA-2014-140403;10/10/2014;10/10/2014;Same Day;TN-21040;OFF-EN-10001219;R$ 15,28;2;0%;R$ 74.872,00
CA-2015-163104;19/03/2015;3/26/2015;Standard Class;MC-18130;OFF-PA-10001947;R$ 11,96;2;0%;R$ 58.604,00
CA-2017-138464;08/07/2017;07/12/2017;Standard Class;VF-21715;FUR-FU-10003142;R$ 15,84;3;0%;R$ 49.104,00
CA-2017-138464;08/07/2017;07/12/2017;Standard Class;VF-21715;OFF-BI-10001543;R$ 86.376,00;3;20%;R$ 302.316,00
CA-2017-138464;08/07/2017;07/12/2017;Standard Class;VF-21715;OFF-AR-10003560;R$ 18,24;3;0%;R$ 62.016,00
CA-2017-138464;08/07/2017;07/12/2017;Standard Class;VF-21715;OFF-AR-10004757;R$ 13,12;4;0%;R$ 43.296,00
CA-2015-104129;27/02/2015;03/02/2015;Standard Class;ES-14080;TEC-PH-10003800;R$ 105,98;2;0%;R$ 10.598,00
CA-2015-104129;27/02/2015;03/02/2015;Standard Class;ES-14080;FUR-TA-10004152;R$ 493,92;7;30%;-R$ 28.224,00
US-2017-132206;16/06/2017;6/21/2017;Standard Class;MK-17905;OFF-BI-10000756;R$ 5.936,00;7;80%;-R$ 8.904,00
CA-2017-113474;30/03/2017;3/31/2017;First Class;TM-21490;OFF-EN-10004206;R$ 325,86;2;0%;R$ 1.498.956,00
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;FUR-CH-10004477;R$ 383.607,00;9;30%;-R$ 54.801,00
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;TEC-PH-10003505;R$ 148,48;2;20%;R$ 16.704,00
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;TEC-PH-10000526;R$ 537.544,00;7;20%;R$ 537.544,00
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;OFF-BI-10003314;R$ 1.928,00;2;80%;-R$ 29.884,00
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;OFF-AR-10003190;R$ 6.912,00;3;20%;0.6912
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;FUR-FU-10001861;R$ 7,76;1;60%;-R$ 2.134,00
CA-2015-126557;12/07/2015;7/17/2015;Second Class;RL-19615;TEC-PH-10003963;R$ 659.168,00;4;20%;R$ 494.376,00
US-2017-107636;30/04/2017;05/02/2017;First Class;NM-18520;OFF-LA-10003388;R$ 5,76;2;0%;R$ 28.224,00
US-2014-165862;13/07/2014;7/17/2014;Standard Class;GK-14620;FUR-TA-10002855;R$ 351.216,00;3;20%;R$ 43.902,00
US-2014-106334;27/12/2014;01/02/2015;Standard Class;JF-15490;FUR-CH-10004886;R$ 230,28;3;20%;R$ 23.028,00
US-2014-106334;27/12/2014;01/02/2015;Standard Class;JF-15490;OFF-PA-10003657;R$ 12,84;3;0%;R$ 5.778,00
CA-2016-101448;27/02/2016;03/01/2016;Second Class;EB-13930;OFF-BI-10004738;R$ 56,82;3;0%;28.41
CA-2015-130218;23/03/2015;3/26/2015;First Class;SG-20470;OFF-FA-10003112;R$ 31,56;4;0%;R$ 14.202,00
CA-2015-130218;23/03/2015;3/26/2015;First Class;SG-20470;OFF-ST-10002486;R$ 27,92;4;0%;0.5584
US-2017-117331;21/10/2017;10/28/2017;Standard Class;ND-18370;OFF-BI-10003984;R$ 8.559,00;1;70%;-R$ 65.619,00
CA-2014-127383;31/12/2014;01/05/2015;Standard Class;CM-11815;OFF-EN-10004773;R$ 49.568,00;2;20%;R$ 179.684,00
CA-2014-110219;05/05/2014;05/08/2014;First Class;EB-13870;FUR-CH-10001146;R$ 127.869,00;3;30%;-R$ 91.335,00
CA-2015-118871;04/12/2015;12/09/2015;Second Class;HM-14860;OFF-EN-10003296;R$ 271,44;3;0%;R$ 122.148,00
CA-2015-118871;04/12/2015;12/09/2015;Second Class;HM-14860;TEC-PH-10000193;R$ 110.352,00;3;20%;R$ 82.764,00
CA-2015-118871;04/12/2015;12/09/2015;Second Class;HM-14860;FUR-FU-10002111;R$ 36,40;5;0%;R$ 13.832,00
CA-2017-129490;26/09/2017;9/30/2017;Standard Class;SJ-20125;FUR-CH-10003298;R$ 419.136,00;4;20%;-R$ 576.312,00
CA-2014-101175;09/12/2014;12/14/2014;Standard Class;DM-12955;OFF-ST-10004950;R$ 100.704,00;6;20%;-R$ 12.588,00
US-2017-149510;03/12/2017;12/10/2017;Standard Class;MC-17575;OFF-AP-10002350;R$ 45.216,00;3;20%;R$ 45.216,00
US-2017-149510;03/12/2017;12/10/2017;Standard Class;MC-17575;OFF-BI-10004233;R$ 28.782,00;6;70%;-R$ 211.068,00
US-2017-149510;03/12/2017;12/10/2017;Standard Class;MC-17575;OFF-PA-10001892;R$ 24.448,00;4;20%;R$ 88.624,00
CA-2015-111990;08/11/2015;11/13/2015;Standard Class;DB-13660;OFF-BI-10003291;R$ 10.476,00;6;80%;-R$ 172.854,00
CA-2014-169460;19/04/2014;4/21/2014;Second Class;NF-18595;FUR-FU-10004017;R$ 76,14;3;0%;R$ 26.649,00
US-2015-152128;25/05/2015;5/27/2015;Second Class;NM-18445;OFF-AR-10002445;R$ 21,24;3;0%;R$ 80.712,00
US-2015-152128;25/05/2015;5/27/2015;Second Class;NM-18445;OFF-BI-10001718;R$ 127,96;2;0%;R$ 601.412,00
CA-2017-126662;17/07/2017;7/21/2017;Standard Class;AB-10255;TEC-CO-10004202;R$ 479.984,00;2;20%;R$ 89.997,00
CA-2016-139395;12/12/2016;12/18/2016;Standard Class;MG-17650;TEC-PH-10002103;R$ 657,93;7;0%;R$ 1.842.204,00
CA-2016-139395;12/12/2016;12/18/2016;Standard Class;MG-17650;FUR-FU-10003724;R$ 33,48;4;0%;R$ 87.048,00
CA-2016-139395;12/12/2016;12/18/2016;Standard Class;MG-17650;OFF-AR-10003732;R$ 13,90;5;0%;R$ 3.614,00
CA-2016-139395;12/12/2016;12/18/2016;Standard Class;MG-17650;OFF-ST-10000885;R$ 26,86;2;0%;R$ 6.715,00
US-2014-121734;11/04/2014;4/16/2014;Standard Class;SE-20110;OFF-BI-10004817;R$ 9.584,00;1;20%;R$ 33.544,00
CA-2015-110947;09/06/2015;6/15/2015;Standard Class;AG-10765;OFF-BI-10001670;R$ 113,10;3;0%;56.55
US-2014-150126;27/07/2014;08/02/2014;Standard Class;AS-10045;OFF-PA-10002709;R$ 65,78;11;0%;R$ 322.322,00
CA-2015-164427;31/07/2015;08/06/2015;Standard Class;AR-10405;TEC-AC-10004469;R$ 239,70;6;0%;R$ 105.468,00
CA-2016-120250;19/09/2016;9/22/2016;First Class;AP-10720;FUR-FU-10003424;R$ 25.632,00;3;20%;R$ 38.448,00
CA-2016-121993;10/06/2016;06/12/2016;First Class;JB-16000;OFF-LA-10003720;R$ 23.616,00;8;20%;R$ 79.704,00
US-2016-100405;26/08/2016;8/28/2016;Second Class;TS-21430;OFF-AR-10000390;R$ 8,26;2;0%;R$ 37.996,00
US-2017-163790;02/11/2017;11/04/2017;Second Class;NL-18310;OFF-EN-10001335;R$ 76,58;7;0%;38.29
US-2017-163790;02/11/2017;11/04/2017;Second Class;NL-18310;OFF-AR-10003469;R$ 8,80;5;0%;R$ 4.224,00
US-2017-163790;02/11/2017;11/04/2017;Second Class;NL-18310;OFF-BI-10003718;R$ 590.352,00;6;20%;R$ 2.066.232,00
US-2017-163790;02/11/2017;11/04/2017;Second Class;NL-18310;OFF-FA-10004838;R$ 5,58;3;0%;0.1674
US-2017-163790;02/11/2017;11/04/2017;Second Class;NL-18310;FUR-FU-10002508;R$ 25,02;3;0%;R$ 105.084,00
US-2017-163790;02/11/2017;11/04/2017;Second Class;NL-18310;OFF-ST-10001511;R$ 452,55;7;0%;R$ 226.275,00
CA-2016-129868;26/12/2016;12/31/2016;Standard Class;MC-18130;OFF-SU-10000952;R$ 17,76;2;0%;R$ 49.728,00
CA-2016-129868;26/12/2016;12/31/2016;Standard Class;MC-18130;TEC-PH-10002275;R$ 302.384,00;2;20%;R$ 302.384,00
CA-2016-129868;26/12/2016;12/31/2016;Standard Class;MC-18130;FUR-CH-10003535;R$ 146.352,00;3;20%;-R$ 54.882,00
CA-2016-129868;26/12/2016;12/31/2016;Standard Class;MC-18130;OFF-AP-10004052;R$ 7,90;2;0%;R$ 2.054,00
CA-2016-129868;26/12/2016;12/31/2016;Standard Class;MC-18130;FUR-TA-10003473;R$ 902.712,00;3;20%;R$ 338.517,00
CA-2016-129868;26/12/2016;12/31/2016;Standard Class;MC-18130;OFF-AR-10001897;R$ 53,97;3;0%;R$ 151.116,00
CA-2016-140564;05/12/2016;12/10/2016;Second Class;TC-21475;OFF-AR-10000034;R$ 33,92;8;0%;R$ 132.288,00
US-2017-169502;28/08/2017;09/01/2017;Standard Class;MG-17650;OFF-SU-10004115;R$ 21,81;3;0%;R$ 58.887,00
US-2017-169502;28/08/2017;09/01/2017;Standard Class;MG-17650;OFF-AP-10001947;R$ 91,60;5;0%;R$ 26.564,00
CA-2015-146948;16/07/2015;7/20/2015;Standard Class;MG-17890;FUR-CH-10004853;R$ 150,98;1;0%;R$ 437.842,00
CA-2015-146948;16/07/2015;7/20/2015;Standard Class;MG-17890;OFF-EN-10000483;R$ 137,25;9;0%;R$ 63.135,00
CA-2015-146948;16/07/2015;7/20/2015;Standard Class;MG-17890;OFF-FA-10001332;R$ 11,52;4;0%;R$ 54.144,00
US-2015-113327;26/05/2015;5/29/2015;Second Class;BF-11170;OFF-PA-10003790;R$ 18.272,00;1;20%;R$ 59.384,00
US-2015-113327;26/05/2015;5/29/2015;Second Class;BF-11170;OFF-PA-10003134;R$ 153.728,00;4;20%;R$ 538.048,00
US-2015-113327;26/05/2015;5/29/2015;Second Class;BF-11170;OFF-EN-10004459;R$ 12.224,00;2;20%;R$ 44.312,00
US-2015-113327;26/05/2015;5/29/2015;Second Class;BF-11170;TEC-AC-10003628;R$ 167.944,00;7;20%;R$ 503.832,00
CA-2015-135020;28/05/2015;06/02/2015;Standard Class;MS-17770;TEC-PH-10004093;R$ 45,99;1;0%;R$ 133.371,00
CA-2015-135020;28/05/2015;06/02/2015;Standard Class;MS-17770;OFF-ST-10001490;R$ 535,41;3;0%;R$ 160.623,00
CA-2015-135020;28/05/2015;06/02/2015;Standard Class;MS-17770;OFF-BI-10000605;R$ 6.096,00;2;20%;R$ 20.574,00
CA-2015-135020;28/05/2015;06/02/2015;Standard Class;MS-17770;OFF-PA-10004255;R$ 45,36;7;0%;R$ 217.728,00
US-2017-141852;09/11/2017;11/14/2017;Standard Class;JE-15745;FUR-FU-10000023;R$ 47,12;8;0%;R$ 207.328,00
CA-2016-109407;24/01/2016;1/26/2016;Second Class;HG-14965;OFF-BI-10000285;R$ 31,36;4;0%;15.68
US-2017-165953;31/12/2016;01/06/2017;Standard Class;EP-13915;OFF-AR-10000588;R$ 47.616,00;3;20%;R$ 35.712,00
US-2017-165953;31/12/2016;01/06/2017;Standard Class;EP-13915;OFF-PA-10002250;R$ 23,48;5;20%;R$ 8.218,00
CA-2016-144540;05/09/2016;09/10/2016;Standard Class;GH-14410;OFF-AP-10002457;R$ 62,79;3;80%;-R$ 1.663.935,00
CA-2016-144540;05/09/2016;09/10/2016;Standard Class;GH-14410;OFF-FA-10002763;R$ 28,44;9;20%;R$ 4.266,00
CA-2015-159863;04/09/2015;09/07/2015;Second Class;DS-13180;TEC-AC-10000109;R$ 134.376,00;3;20%;R$ 67.188,00
CA-2015-117800;21/09/2015;9/26/2015;Standard Class;TH-21550;TEC-PH-10002415;R$ 589,90;2;0%;R$ 147.475,00
CA-2015-117800;21/09/2015;9/26/2015;Standard Class;TH-21550;FUR-CH-10000785;R$ 542,94;3;0%;R$ 1.411.644,00
CA-2017-145219;24/12/2017;12/25/2017;First Class;RM-19675;TEC-CO-10001449;R$ 2.879.952,00;6;20%;R$ 10.079.832,00
CA-2017-145219;24/12/2017;12/25/2017;First Class;RM-19675;OFF-BI-10001670;R$ 90,48;3;20%;33.93
CA-2015-161214;05/10/2015;10/08/2015;Second Class;SF-20965;OFF-ST-10001328;R$ 77,55;5;0%;R$ 21.714,00
CA-2017-147228;09/09/2017;9/14/2017;Standard Class;SO-20335;OFF-SU-10001225;R$ 8.832,00;3;20%;-R$ 19.872,00
CA-2017-147228;09/09/2017;9/14/2017;Standard Class;SO-20335;OFF-PA-10000357;R$ 177.536,00;4;20%;R$ 621.376,00
CA-2017-147228;09/09/2017;9/14/2017;Standard Class;SO-20335;OFF-ST-10000046;R$ 258,48;2;20%;-R$ 3.231,00
CA-2017-147228;09/09/2017;9/14/2017;Standard Class;SO-20335;FUR-FU-10000023;R$ 14.136,00;3;20%;R$ 42.408,00
CA-2016-101336;13/11/2016;11/18/2016;Standard Class;CK-12760;OFF-ST-10003455;R$ 77,55;5;0%;R$ 20.163,00
CA-2016-101336;13/11/2016;11/18/2016;Standard Class;CK-12760;OFF-ST-10000876;R$ 24,88;2;0%;R$ 69.664,00
CA-2016-101336;13/11/2016;11/18/2016;Standard Class;CK-12760;OFF-AR-10003582;R$ 140,75;5;0%;39.41
CA-2016-101336;13/11/2016;11/18/2016;Standard Class;CK-12760;OFF-ST-10004258;R$ 36,63;3;0%;R$ 98.901,00
US-2015-126235;15/10/2015;10/15/2015;Same Day;GA-14725;FUR-FU-10000719;R$ 17,14;2;0%;R$ 61.704,00
CA-2017-168396;03/08/2017;08/08/2017;Second Class;BD-11725;OFF-LA-10001297;R$ 51,75;5;0%;24.84
CA-2017-168396;03/08/2017;08/08/2017;Second Class;BD-11725;FUR-FU-10000723;R$ 123,96;3;0%;R$ 111.564,00
CA-2015-130456;21/08/2015;8/26/2015;Standard Class;DS-13180;FUR-BO-10003893;R$ 586.398,00;6;15%;R$ 34.494,00
CA-2015-130456;21/08/2015;8/26/2015;Standard Class;DS-13180;OFF-ST-10000736;R$ 80,98;1;0%;R$ 32.392,00
CA-2017-116288;12/03/2017;3/17/2017;Standard Class;BS-11380;OFF-ST-10000736;R$ 242,94;3;0%;R$ 97.176,00
CA-2017-168228;27/04/2017;4/29/2017;First Class;AP-10915;OFF-AR-10003373;R$ 123,92;4;0%;R$ 334.584,00
CA-2017-168228;27/04/2017;4/29/2017;First Class;AP-10915;OFF-AR-10000390;R$ 12,39;3;0%;R$ 56.994,00
CA-2017-168228;27/04/2017;4/29/2017;First Class;AP-10915;OFF-AR-10001725;R$ 47,30;2;0%;R$ 12.298,00
CA-2016-102162;11/09/2016;9/16/2016;Standard Class;JF-15565;TEC-CO-10001943;R$ 1.599,92;8;0%;R$ 7.519.624,00
CA-2016-102162;11/09/2016;9/16/2016;Standard Class;JF-15565;OFF-EN-10002312;R$ 11,09;1;0%;R$ 54.341,00
CA-2017-130141;22/10/2017;10/24/2017;Second Class;HA-14905;OFF-BI-10000831;R$ 3.168,00;4;70%;-R$ 25.344,00
CA-2017-130141;22/10/2017;10/24/2017;Second Class;HA-14905;FUR-CH-10000749;R$ 579.136,00;4;20%;-R$ 289.568,00
CA-2015-147501;02/08/2015;08/06/2015;Standard Class;Co-12640;OFF-BI-10002003;R$ 6.368,00;2;20%;R$ 21.492,00
CA-2015-147501;02/08/2015;08/06/2015;Standard Class;Co-12640;TEC-MA-10001972;R$ 558,40;2;20%;41.88
CA-2016-143910;12/08/2016;8/16/2016;Standard Class;BC-11125;FUR-CH-10000225;R$ 145.764,00;2;10%;-R$ 8.098,00
CA-2014-146885;30/05/2014;06/05/2014;Standard Class;EB-13840;OFF-PA-10001622;R$ 13,62;3;0%;R$ 6.129,00
CA-2016-139556;26/04/2016;05/01/2016;Standard Class;DB-13360;FUR-CH-10004983;R$ 434.646,00;3;10%;R$ 627.822,00
CA-2017-129357;14/05/2017;5/19/2017;Standard Class;KB-16585;OFF-PA-10003228;R$ 440,19;9;0%;R$ 2.068.893,00
CA-2017-129357;14/05/2017;5/19/2017;Standard Class;KB-16585;OFF-SU-10004498;R$ 64,40;5;0%;R$ 1.932,00
CA-2017-150987;08/04/2017;04/12/2017;Standard Class;AH-10120;OFF-PA-10001878;R$ 244,55;5;0%;R$ 1.149.385,00
CA-2017-150987;08/04/2017;04/12/2017;Standard Class;AH-10120;OFF-PA-10002923;R$ 195,76;4;0%;97.88
CA-2017-132647;17/02/2017;2/23/2017;Standard Class;GH-14410;OFF-PA-10001838;R$ 11,76;2;0%;R$ 57.624,00
CA-2017-132647;17/02/2017;2/23/2017;Standard Class;GH-14410;OFF-ST-10003123;R$ 166,45;5;0%;R$ 39.948,00
CA-2017-159107;24/06/2017;6/26/2017;Second Class;KT-16480;OFF-FA-10001332;R$ 2,88;1;0%;R$ 13.536,00
